"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"447",0.00608357431701171,0.00982006546889924,0.0526902032926721,0.0727537579894191,0.0906983392676223,-0.0122600888610083,-0.0010450565817459,0.260606151018284,0.0931590850684852,0.001511782292555,-0.0192656662449924,0.075172629335497,-0.0426934984901432,0.000426928790907361,0.062988699509971,-0.00339975196015205,-0.00339975196015205,-0.101730757078153,-0.00469009371461866,-0.00290324814198545,-0.00535905912085177,0.00275757332213668,-0.0044479808805003,-0.00119270433797477,0.0219014891189573,0.00676761237369684,-0.151493078866039,-0.000176601071841067,-0.021564359503849,0.0100860318376914,0.00285700353384034,0.00165031986474656,-0.0158196567599711,0.030822025701323,0.00525517596942296,-0.0205274688909023,0.024524059511487,0.0152510539905939
"448",0.00597354715317047,0.0100687637189482,0.0529090312932779,0.072976971483227,0.0910735819304607,-0.0120715630126175,-0.000900774499496882,0.26112218702669,0.0936275755133124,0.00154314389031183,-0.019445955653169,0.0752926409611745,-0.0425769674913889,0.000437409811627667,0.0631377057190159,-0.00340083465355205,-0.00340083465355205,-0.101826697232149,-0.00474469256846226,-0.00280340366219476,-0.0052299559350834,0.00248897109427313,-0.00440903384831169,-0.00116626751130251,0.0218201808412022,0.00689227181888039,-0.151339097323055,-0.000486153189345015,-0.0217581357780159,0.0105676095033919,0.00274001142259753,0.00146595632920752,-0.0159650745006753,0.030659579473212,0.00550396475865127,-0.0203883284685403,0.0243609064543209,0.0154733755917417
"449",0.00586755135491706,0.0102467814491968,0.0530591459521279,0.0731319677355774,0.0913293907479715,-0.0119376739114502,-0.000790826350338207,0.261416998051858,0.0939389177017986,0.00154188763319299,-0.0195442346054751,0.0753818201465216,-0.0425024114362084,0.000449379599476325,0.0632367337997674,-0.00339852554299412,-0.00339852554299412,-0.101845327980736,-0.00477857680407534,-0.00272304333732203,-0.00506210851015942,0.0023115690073643,-0.00439153020287636,-0.00114787664483703,0.0217525480024828,0.00697761369151836,-0.151187519913432,-0.000718912505540125,-0.0218773982856694,0.0109116467758494,0.00267026425180444,0.0013432852100362,-0.0160764728607887,0.0305407838307391,0.00569793028726736,-0.0202895349362318,0.0242428118014602,0.0156274550523484
"450",0.00576950135880913,0.0103616119652495,0.0531546061519358,0.0732333520257638,0.0914918529513581,-0.0118516729552069,-0.000725542555528012,0.26157738518737,0.0941213527188696,0.00154066598330367,-0.019590168387392,0.0754420449291868,-0.0424632205082757,0.000455316410501367,0.063293243012645,-0.0033926853231682,-0.0033926853231682,-0.101807607427529,-0.0047929787562897,-0.00267562700048645,-0.00487683645305289,0.00220348664818208,-0.0043762858502938,-0.00113703774611243,0.0217153122925687,0.00702455873904293,-0.151068387607924,-0.00088446480547677,-0.021924706735942,0.0111624850228289,0.00263952364171088,0.00126399359605776,-0.0161618362011943,0.0304608210131319,0.00581663325878921,-0.0202222565552258,0.024161718854393,0.0157365407533461
"451",0.00567735615082357,0.0104361388644053,0.0532177942664528,0.0733108786549304,0.091596814873519,-0.0117969320981294,-0.000692379249120217,0.261669080246502,0.0942281135238676,0.00154038953425525,-0.0195993191369359,0.0754826184143877,-0.0424418359409565,0.000454869556399062,0.0633290514504816,-0.00338484516354249,-0.00338484516354249,-0.101751549715355,-0.00479421594671608,-0.0026503032961458,-0.00467728278037526,0.00213719824647644,-0.0043625977741548,-0.00113017661564997,0.0216954796812647,0.00704722428803496,-0.150969079715371,-0.00100634667545575,-0.0219333430570328,0.0113498507836366,0.00263556502252743,0.00121256830738106,-0.0162244232024618,0.0303995616075925,0.00589470882927545,-0.0201728423864318,0.0241056949033839,0.0158128174050132
"452",0.00558856893739373,0.0104846704135109,0.0532597201738546,0.073375420056009,0.0916655976357907,-0.01176283324127,-0.000684070677206603,0.261718293473259,0.0942892292237745,0.00154275953355463,-0.0195839185051832,0.0755064296744439,-0.0424309530811734,0.000450996820681437,0.0633518740266798,-0.00337583582653652,-0.00337583582653652,-0.101689068320864,-0.00478917679997498,-0.00264159824686603,-0.00446867277918114,0.00209309382602749,-0.00434774518397242,-0.00112528975827518,0.0216858656084413,0.0070565054469418,-0.150876907557793,-0.00110187629092262,-0.0219199850933413,0.0114972594947218,0.00264917971276887,0.00117910545533352,-0.0162719408369677,0.0303482995915229,0.00595088001161435,-0.0201336858689448,0.0240639147782022,0.0158679291223641
"453",0.00550398374062212,0.0105178778579231,0.0532892007644615,0.0734324194210912,0.0917106737238092,-0.0117416991021191,-0.000689610015656812,0.261743817991417,0.0943229547732407,0.00154566455918984,-0.0195529698288774,0.0755194607046291,-0.0424243019807179,0.000444682803272551,0.0633685729145015,-0.00336628757099301,-0.00336628757099301,-0.101626137304286,-0.00477834384515324,-0.0026423637353484,-0.00425415182857155,0.00206641245862475,-0.00433352982479468,-0.00112173292366698,0.0216824570284186,0.00705605597640483,-0.150792266532393,-0.00118009394018921,-0.0218946276755819,0.011615806297177,0.00267260124645067,0.00115876630093544,-0.0163091685406423,0.0303019722887585,0.00599332398025394,-0.0201017701927208,0.0240324334770151,0.0159078617283086
"454",0.00541952686270733,0.0105401643293878,0.053310572017257,0.0734839154033113,0.0917420952847366,-0.0117291168114477,-0.000705705165937897,0.261754346138142,0.0943396777820621,0.00155029125871472,-0.0195114886480201,0.075526140092325,-0.0424203581721673,0.00043614806547458,0.0633810005430256,-0.00335629841862906,-0.00335629841862906,-0.101563641476186,-0.00476374858140828,-0.00264877063940778,-0.00403627214447108,0.00204818974707226,-0.00431990812170205,-0.00111872082745198,0.0216819075161113,0.00705006063517239,-0.150710014098292,-0.00124676006469874,-0.021863013741264,0.0117166191009206,0.00270094263817163,0.00114589357539918,-0.0163390911495821,0.0302576237346389,0.00602945635183859,-0.0200729175407763,0.0240057968561626,0.015938149788789
"455",0.00533185430268676,0.0105541604023551,0.0533271579685966,0.0735393885822308,0.0917674264834447,-0.0117186054900852,-0.000729194047846741,0.26176584867538,0.0943502454919121,0.00155370266019808,-0.0194618870715586,0.0755314949377281,-0.0424248285270148,0.000426507241842489,0.063393203031208,-0.00334656182385808,-0.00334656182385808,-0.101502353580148,-0.00475092083377424,-0.00266219572050118,-0.00382119319668184,0.00203045166665798,-0.00430673714081877,-0.00111545209395334,0.0216790015507352,0.00704156927878123,-0.150625537190828,-0.00131217470881637,-0.0218254252470054,0.0118080031374684,0.00273247820093639,0.00113518965145661,-0.0163604974190867,0.0302142278608038,0.00606471909072279,-0.0200424447544898,0.0239789950363965,0.0159621122413826
"456",0.00524427369132509,0.0105635468396002,0.0533403813354418,0.0735934974889226,0.0917872219431253,-0.0117101572026895,-0.000756621463369305,0.261773194951179,0.0943554627095815,0.00155771523928822,-0.0194081756364339,0.0755349934552084,-0.0424310413118125,0.000416596834381425,0.0634036307475504,-0.00333677869559009,-0.00333677869559009,-0.101440793573585,-0.0047368145508329,-0.00267770071060403,-0.00360721716339925,0.0020150941866415,-0.00429403934207049,-0.00111228247938102,0.0216767069338253,0.00703019329382543,-0.150543262447971,-0.00137359688627244,-0.0217863051015228,0.0118923003646401,0.00276433604951761,0.00112631721516858,-0.0163785026281421,0.0301710775227115,0.00609660725597112,-0.0200125305665811,0.0239535174728764,0.0159813687692905
"457",0.00516164691486713,0.0105695448442283,0.0533523178466351,0.0736347311760842,0.0918019231161018,-0.0117105588827282,-0.000779775379058065,0.261753668728261,0.0943641781934853,0.00155287635198974,-0.019360117993248,0.075521771761346,-0.042430153250156,0.000397615619389184,0.0634064618394854,-0.00332439948347752,-0.00332439948347752,-0.101426270813557,-0.00471257253763845,-0.00268751004846028,-0.00338704311263713,0.00201708243485931,-0.00429254999147409,-0.00111242210198177,0.0216727001718453,0.00702323896695393,-0.15065156017971,-0.00143417697680923,-0.0217580628756801,0.0120209585281774,0.00280446247783493,0.00112343170757076,-0.0164124030383508,0.0301240579216419,0.0060990634858939,-0.0199987529568118,0.0239175059217087,0.0159902756016158
"458",0.00508096609085938,0.0105712707581554,0.0533610558830749,0.0736745462770329,0.0918145466150498,-0.0117144094367697,-0.000804806266565311,0.261735170021264,0.0943711943528338,0.00154642234936261,-0.0193086123177014,0.0755102652255053,-0.0424275911473414,0.000378989149874751,0.0634091559289838,-0.00331217508937177,-0.00331217508937177,-0.101446530973119,-0.00468800109467393,-0.0026959640958462,-0.00316970292482918,0.00202268134374168,-0.00429219471864771,-0.0011122244802223,0.02166718153966,0.00701682403409556,-0.150784304726217,-0.00149337175878428,-0.0217488009925353,0.012129341606238,0.00284965319938296,0.00112191870247006,-0.0164322764292271,0.0300761639061584,0.00611237904549092,-0.0199765691912923,0.0238890213770509,0.0159968597884505
"459",0.00499735794903518,0.010572012208291,0.0533697119860846,0.0737212877325204,0.0918268968623607,-0.0117129921400123,-0.00083456240997748,0.261733664609451,0.0943737418024501,0.00154448964144689,-0.0192499781298324,0.075507234040503,-0.0424320540296038,0.000366675691236402,0.063418018363394,-0.00330171097320259,-0.00330171097320259,-0.101440382673592,-0.00466936765951036,-0.00270983680755241,-0.00295838903308724,0.00201756919065163,-0.00428595369942395,-0.00110971388202196,0.0216614783464136,0.00700667283503054,-0.150797956227716,-0.00155163644243486,-0.021733930344115,0.0121968591306019,0.00288968519602709,0.0011184850739656,-0.0164368941196226,0.0300307005145195,0.00614507041861299,-0.0199436496959298,0.0238673902434997,0.0160048236251062
"460",0.00490758546774897,0.0105726482641665,0.053377439559467,0.0737740674657056,0.091840179951004,-0.0117064390260628,-0.000867169818502029,0.261739133087351,0.0943764598662027,0.00154375517719562,-0.0191883528162335,0.07550794011131,-0.0424435263484628,0.000356427658168492,0.0634285356989531,-0.00329179897771686,-0.00329179897771686,-0.101411595461354,-0.0046543847034077,-0.00272766286811224,-0.00275032713029637,0.00200387432231205,-0.00427803736905903,-0.00110609802111798,0.0216532074327862,0.00699475940129544,-0.150759289458865,-0.00161320854028851,-0.0217088814800865,0.0122579291309236,0.00292489750176975,0.00111155319463868,-0.0164381027288234,0.0299847376448814,0.00618214249197783,-0.0199073201339595,0.0238429773298591,0.0160126626836093
"461",0.00481867514314461,0.0105729923654702,0.0533848964039359,0.0738238889762446,0.0918512978385048,-0.0117002461989205,-0.000900906362592207,0.261740600292258,0.0943758429963296,0.00154453527988718,-0.0191261912607301,0.0755073426700619,-0.0424535084754703,0.000346633929008458,0.0634371131409464,-0.00328203898369196,-0.00328203898369196,-0.101370437833263,-0.00463921300909975,-0.00274505062910741,-0.00254156319318597,0.00199058649623722,-0.00426956400633444,-0.00110250870108047,0.021646374748166,0.00698266353113499,-0.150702256500373,-0.00167273340561238,-0.0216783857336934,0.0123170672047376,0.00295755777745534,0.00110607434546416,-0.0164415940807287,0.0299402936149565,0.0062179995702238,-0.0198737268942481,0.0238187919433489,0.0160204791144825
"462",0.00473091890986228,0.0105746728606311,0.0533916977736251,0.0738698825925288,0.0918598649469596,-0.0116952250028287,-0.000934783576057449,0.261736137541077,0.0943724106888527,0.00154675127682429,-0.0190643348324928,0.0755044334638062,-0.0424603507415125,0.000337589481820513,0.0634444651652084,-0.00327219890415169,-0.00327219890415169,-0.101321668507717,-0.00462199502882962,-0.0027613860166773,-0.00232909721948128,0.00197892320093245,-0.0042608183556611,-0.00109908656450926,0.0216411480906304,0.00696985760572945,-0.150635304755824,-0.00172959806283068,-0.0216452389537931,0.012375805582254,0.00298953289867341,0.00110242845581235,-0.0164473458997124,0.0298954860893549,0.00625158744932971,-0.0198427412200583,0.0237958828969691,0.016028063966402
"463",0.00464473445119019,0.0105770426684256,0.0533980994752992,0.0739120595342247,0.0918662899836102,-0.0116920558416501,-0.000968768565753,0.261725496684987,0.0943659214601687,0.0015494506635407,-0.0190017322189752,0.0754985676253014,-0.0424634809237782,0.000329199523851982,0.0634509571600976,-0.00326221928660363,-0.00326221928660363,-0.101268470334551,-0.00460297403427504,-0.00277610364765236,-0.00211203851861227,0.00197061144274755,-0.0042520276880089,-0.00109591600540962,0.0216378582811684,0.0069565219851632,-0.150564133537732,-0.00178363925187338,-0.0216104391763188,0.0124335612509226,0.00302165768266116,0.00110091597312538,-0.0164551160343042,0.0298511217823866,0.00628395719525174,-0.0198142376590645,0.023774829068951,0.016035180066217
"464",0.00772559267338016,0.0112394014176221,0.0508112456584608,0.0682501965822974,0.0889057870931226,-0.0124555473387798,-0.000595159862652618,0.249213651914837,0.0906698811491758,0.00291322501143785,-0.0194139644619334,0.0704714272035608,-0.0372567637310219,0.00129617226044211,0.0612231030453734,-0.00320770411478449,-0.00320770411478449,-0.0980430541943328,-0.0033954809735646,-0.00118077567505406,-0.00356719247956102,0.00320621690337646,-0.00415554534466384,-0.00131349960143532,0.0218974952541581,0.00695940300528562,-0.144078973529566,0.000212615785043262,-0.0208947361570422,0.00872782257704023,0.00252849785416434,0.00236130215929662,-0.0170411940121671,0.029615423149971,0.00563404495386742,-0.0212949782492801,0.0251092418481441,0.0159647160150233
"465",0.00729771046311375,0.0112744542629309,0.0509955447609323,0.0693637883734829,0.0894875566979089,-0.0122173087842656,-0.000784807537805427,0.251088110114812,0.0915231944480682,0.00275353468342184,-0.019399190744458,0.0710178283843186,-0.0378327508053303,0.00110129650583705,0.0616740014679838,-0.00325391866526223,-0.00325391866526223,-0.0986053309560787,-0.00379922097082281,-0.00134006117379221,-0.00363029299007897,0.00266451039217606,-0.00408326720440172,-0.00124190070458287,0.0215337404368904,0.00713943226644523,-0.144211350429986,-0.00045059223878685,-0.0210527167780377,0.00961727744157008,0.0025067960137944,0.00190669508395218,-0.0169108310478747,0.0295567729012313,0.00608031265600531,-0.0208916200815966,0.0246683819703285,0.0160125540871797
"466",0.00662236512323528,0.0113207753107686,0.0504711807204562,0.0692039387920609,0.0891175585596708,-0.0121739655601276,-0.000752100737439391,0.249086429781391,0.0907666989681348,0.00221474849953756,-0.0192148232198567,0.0712598435304032,-0.0385099811741364,0.000833755510157887,0.0613095323464975,-0.00320888784465717,-0.00320888784465717,-0.0975480541543881,-0.003881342280027,-0.00167747677840827,-0.0036655343463134,0.00237162120467107,-0.00426904146466087,-0.0012223897592413,0.020798717742233,0.00698962580535802,-0.1416613512916,-0.00105205951233515,-0.0200884385846389,0.00963640202159746,0.00204821025724447,0.00197992039874543,-0.0168793769801814,0.029172322290193,0.00634402290943201,-0.0209609088850278,0.0242353957574319,0.0156911757152954
"467",0.00625011907077396,0.0114356866543558,0.0504949359022264,0.0695899028464032,0.0892832603102219,-0.0119661851311301,-0.000713231989788041,0.249210608557544,0.0909805553034524,0.00207147633935086,-0.019181710483526,0.0714572465704499,-0.0386968551172789,0.000727360177760318,0.0613400622613355,-0.00320618161005831,-0.00320618161005831,-0.0974278505258408,-0.00399854606969308,-0.00175540409585639,-0.0035476145314813,0.00208673224268961,-0.00426375918611271,-0.00118736445671343,0.0204866098896294,0.00701889920834097,-0.141030396305273,-0.00150225547358976,-0.0199473741347202,0.0101068854036045,0.00186733672676657,0.00177968533654571,-0.0168744624891162,0.0289384562429749,0.00661031481692119,-0.0207881420359386,0.0239285769944874,0.0156510804609197
"468",0.00598869276843493,0.0115164611217474,0.0505707935125662,0.0699230620669275,0.0894717363613107,-0.0117926417779814,-0.000718832166577085,0.249499500816896,0.0912208996593017,0.00204036965517124,-0.0191858539366778,0.0715703946127809,-0.0388029475137801,0.000652916943340914,0.061377751224275,-0.0032047666089445,-0.0032047666089445,-0.0973958680559019,-0.00410271264028559,-0.00181809341682536,-0.00343447971371309,0.00185004767889508,-0.00422475576826571,-0.0011615299244712,0.0203274021258924,0.00703985019482383,-0.14076787808676,-0.0018388164489559,-0.0199125512943871,0.0105171201736482,0.0017992360797624,0.00161155795972686,-0.0168633934475662,0.0288098381632213,0.00675981817618809,-0.0205899095816707,0.0237056127741867,0.0156975430437077
"469",0.00578078943261482,0.0115674162079755,0.0506239568318098,0.0701520166668481,0.0895940091304581,-0.0116766162902826,-0.000731624463628949,0.249665990448193,0.0913639317670096,0.00202340303762397,-0.0191699112655595,0.0716453961103304,-0.038879697614829,0.000599510869309807,0.0613890806753231,-0.00319903372454744,-0.00319903372454744,-0.0973262908143488,-0.00416493801462962,-0.00186709396100111,-0.00328003325236353,0.00169705056911359,-0.00419273595287344,-0.00114503304136596,0.0202291447275094,0.00704457047368968,-0.140581990904976,-0.00208031198883098,-0.0198612374691385,0.0108229224140994,0.00177108750194346,0.00149703983483838,-0.0168655440099559,0.0287195006544182,0.00684939434962373,-0.0204471915843036,0.0235491490742398,0.0157373082010704
"470",0.00560793455663753,0.0115984448947088,0.0506589896846782,0.0703190140898997,0.0896703184580686,-0.0115996113265354,-0.000752544503866199,0.249756513616075,0.0914431097748258,0.00201139435862425,-0.0191334298273467,0.0716956045817827,-0.0389398855386795,0.000559729104772865,0.0613901923769095,-0.0031906376446082,-0.0031906376446082,-0.0972409127821701,-0.00420005776694552,-0.00190930355491008,-0.00309494194229214,0.00159622326884296,-0.00416785174321609,-0.00113372958193215,0.0201649903927289,0.00703930137248712,-0.140427212360634,-0.00226010726700277,-0.0198006993106996,0.011052081426475,0.00177038958393881,0.00141878488582069,-0.0168716863868224,0.0286480170865758,0.00691005012606601,-0.0203428783807039,0.0234383899046251,0.0157665470796001
"471",0.0054530715166484,0.011613778483593,0.0506824991044404,0.0704568009055566,0.0897209064120727,-0.011543723045876,-0.000782220682285397,0.24981269848879,0.0914880660929959,0.00200075805354965,-0.0190804793219724,0.0717321114485532,-0.0389943411911911,0.000526774387692573,0.0613897043576348,-0.00318138116746602,-0.00318138116746602,-0.0971520078626191,-0.00422185440430321,-0.00195108791897665,-0.00289738390878214,0.00152113079439153,-0.00414726161101505,-0.00112466638517164,0.0201152172292973,0.00702677588295803,-0.140283537430336,-0.00240602335003582,-0.0197355890524111,0.011232443247778,0.00178436395487846,0.00136120704887173,-0.0168738474005753,0.0285841074527707,0.00695929107615423,-0.0202586220815609,0.0233526598493316,0.0157859221291252
"472",0.00531221813678148,0.0116205045892251,0.0507000822063137,0.0705733980048761,0.0897547670932528,-0.0115018828175513,-0.000816019945798627,0.249848323619922,0.0915127205186727,0.00199255173761569,-0.0190206543562265,0.0717590001094661,-0.039042845912255,0.00049862118593962,0.061388605825186,-0.00317157626723778,-0.00317157626723778,-0.0970630377517712,-0.00423401157393483,-0.00199214697220952,-0.00269416929975558,0.00146518336742307,-0.00412901215846005,-0.00111720025818056,0.0200768492038998,0.00701150591149988,-0.140151172963538,-0.00252800243848705,-0.019668615759971,0.0113821834743344,0.00180620512947451,0.00131742548958388,-0.016874863307377,0.0285258289003315,0.00699971543144103,-0.0201878850057264,0.0232822401001962,0.0157999433360751
"473",0.0051859937928473,0.0116250012168989,0.0507131944797958,0.070665909686961,0.0897748009837888,-0.0114732593563427,-0.000851893912675462,0.249856260887666,0.0915200719604786,0.00198867457483446,-0.0189580901118527,0.071772347979489,-0.0390766383818848,0.000474816691185628,0.061384980319712,-0.00316105375634192,-0.00316105375634192,-0.0969756529642122,-0.00423565031832098,-0.00202726708557504,-0.00248250398869096,0.00142692111950514,-0.00411223955601504,-0.00111139578878765,0.0200496821812744,0.00699451881629764,-0.140030083538982,-0.0026280740199924,-0.0196051844863571,0.0115072574759828,0.00183385836834605,0.00128768062913579,-0.0168802100450098,0.028471260099537,0.00703271235202168,-0.0201308533537768,0.0232265276273141,0.0158106484879969
"474",0.00507402191670346,0.0116278242476459,0.0507237567667134,0.0707389779560064,0.0897860197876288,-0.0114563745107267,-0.000888463072941716,0.249846123283316,0.0915153372177701,0.00198817768955262,-0.0188943019219491,0.0717763090869968,-0.0390968564688386,0.000453816538360237,0.0613799317652612,-0.00315023620413176,-0.00315023620413176,-0.0968937068017774,-0.00422853896791244,-0.00205778257631179,-0.00226383761417738,0.00140328767225637,-0.00409682259274992,-0.0011070277898992,0.0200321311922711,0.00697637951687424,-0.139921429055761,-0.00271081238036978,-0.0195465012557107,0.0116140727182301,0.00186544354264968,0.00126991432740004,-0.0168899610315021,0.0284197572883324,0.00706202442136301,-0.020085734576785,0.0231836862974807,0.0158198364447649
"475",0.00497053425708199,0.0116322175013898,0.0507330417260976,0.0707975866834618,0.0897896048623069,-0.0114457727224609,-0.00092561971179257,0.249819992344461,0.0915025864310295,0.00199071491666311,-0.018830353694649,0.0717718514499372,-0.0391064575854252,0.000436443604149901,0.0613741692271369,-0.00313879846046664,-0.00313879846046664,-0.0968151802706135,-0.00421493047634178,-0.00208436781283242,-0.00203802771622251,0.00138856519689687,-0.00408149006702044,-0.00110341249024166,0.0200220611119568,0.00695846372871955,-0.139816208469479,-0.00278185445506122,-0.0194929117487741,0.0117078313084208,0.00189924521919649,0.00126032501337556,-0.016902886264174,0.0283693801629479,0.00708837861753589,-0.0200480820298666,0.0231495971841383,0.0158283679320209
"476",0.00487199426193995,0.0116357982769275,0.0507405191845275,0.0708474253115354,0.0897894614648398,-0.0114400348922043,-0.00096345694321878,0.249783236557007,0.0914843882255278,0.00199473906254531,-0.0187645913168379,0.0717612327160817,-0.0391092533211545,0.000420726012056924,0.0613682130668242,-0.00312727637422356,-0.00312727637422356,-0.0967373064849765,-0.0041976956821699,-0.00210822685095353,-0.0018074720597842,0.00137960793339027,-0.00406778819447562,-0.00110029459501185,0.0200144633602222,0.00694028304964968,-0.139712350433768,-0.00284589369288803,-0.0194401130218815,0.011791173699736,0.00193540029469445,0.00125616685353608,-0.0169164457387172,0.0283191442842347,0.00711537563909029,-0.0200154540249819,0.0231202368911244,0.0158359936870405
"477",0.0047778998111232,0.0116403110573838,0.0507480313059465,0.0708879568740831,0.0897858062040056,-0.0114392650284948,-0.00100182230714721,0.249738710667595,0.0914619661558687,0.00200033455992798,-0.0186978273733988,0.0717463802874827,-0.0391039346401435,0.000406908372961601,0.0613622744423817,-0.00311538945427717,-0.00311538945427717,-0.0966624515388763,-0.00417533948804594,-0.00212871361354392,-0.00156792487994016,0.00137699146462926,-0.00405501600963264,-0.00109760988060917,0.0200105913122472,0.00692226430524876,-0.139612378048624,-0.00290371974810109,-0.0193920108098458,0.0118680185757231,0.00197240572393928,0.00125756712472252,-0.0169331399102485,0.0282686838931186,0.0071431602629677,-0.0199875624072156,0.0230967047942399,0.0158431708836297
"478",0.00468652828018961,0.0116461888613121,0.0507542688991044,0.0709202871536807,0.0897785355379244,-0.0114421320353478,-0.00104153877946538,0.249680601879757,0.0914341787142572,0.00200795438500043,-0.0186293096179693,0.0717248421137715,-0.0390910399409953,0.000395038447672611,0.061355229361686,-0.00310291804918447,-0.00310291804918447,-0.0965864614176775,-0.00414904243349244,-0.0021463168103769,-0.00131839793020349,0.00137837855480067,-0.00404220442430753,-0.00109526901547415,0.020009728269456,0.00690445276914515,-0.139510577524225,-0.00295682839193669,-0.0193453167811578,0.0119391477843009,0.00201146593301576,0.00126391921854294,-0.0169518506945866,0.0282172678644831,0.00717105165134994,-0.0199630144789729,0.0230770009810548,0.0158501569046542
"479",0.00459496417069929,0.0116526821588705,0.0507600340175714,0.0709492196570742,0.0897700198180814,-0.0114459500415495,-0.00108181011247002,0.249618725629256,0.091405073420674,0.00201632195237553,-0.0185588241651179,0.0717009849418756,-0.0390747258956659,0.000384157188178329,0.0613489999584256,-0.00309017640800186,-0.00309017640800186,-0.0965104457202477,-0.00412037896446622,-0.00216255396087871,-0.00106238663170461,0.00138098251863926,-0.0040305862704636,-0.0010929194705074,0.0200094390651933,0.00688702391656063,-0.139407177615788,-0.00300815513235773,-0.0193002754934435,0.0120069121919648,0.00205100870314065,0.00127190336170911,-0.0169707716618455,0.0281642880476364,0.00720084215481379,-0.0199397853553509,0.0230590683305846,0.0158566117272742
"480",0.00450169725340618,0.0116590252595949,0.0507659246258498,0.0709792359186304,0.0897612547297342,-0.0114488040667316,-0.00112248003876342,0.249559268784676,0.0913765741150506,0.00202320287456302,-0.0184864767007441,0.0716781870950015,-0.039059738363852,0.000373894930388058,0.0613437533220046,-0.00307756679574129,-0.00307756679574129,-0.0964342318231246,-0.00409164871406645,-0.00217902124164088,-0.000805418078343965,0.00138302640018111,-0.0040197599125942,-0.00109026775805994,0.0200068993649198,0.00686904842968856,-0.139300837818645,-0.00306114907025885,-0.0192548889897743,0.0120731354340635,0.00208944276915062,0.00127963040479725,-0.0169874236023907,0.0281098461695404,0.00723204456929326,-0.0199150778623557,0.0230409063951767,0.0158615987444706
"481",0.00440697925849537,0.0116636822872567,0.0507706142747829,0.0710091140662834,0.0897525504819937,-0.011450656341693,-0.00116377626299827,0.249498316852685,0.0913481479302223,0.00202964681728658,-0.0184130374109309,0.0716548956053964,-0.0390464339870081,0.000364024407049044,0.0613390675041723,-0.00306503517291669,-0.00306503517291669,-0.0963566027978447,-0.00406372447089821,-0.00219529838291663,-0.000550494607538399,0.00138183959273824,-0.00400902892186026,-0.0010872895899587,0.0200028445328815,0.00685131373087913,-0.139189660340932,-0.00311518184507614,-0.0192095428529725,0.0121384404181676,0.0021271290231004,0.00128669642519872,-0.0170018906867292,0.0280544452301217,0.00726539466046541,-0.0198896161320302,0.0230209749041025,0.0158657285818377
"482",0.00431001125811397,0.0116678451310493,0.0507748295329431,0.0710412954558475,0.0897437294289489,-0.0114503094039957,-0.00120533707762799,0.249440865658915,0.0913214812565966,0.00203404193726757,-0.0183383870895559,0.0716340584342054,-0.0390357891186984,0.0003536530243433,0.0613350330822528,-0.00305272675356985,-0.00305272675356985,-0.0962779462492705,-0.00403634896408989,-0.00221194609729569,-0.000297622199866664,0.00137957847549174,-0.00399991056091666,-0.00108401417214261,0.0199961387364142,0.00683338808076523,-0.1390769682145,-0.00317153457381074,-0.0191629800425848,0.0122042323592949,0.00216244138940998,0.00129221035727076,-0.017013977743479,0.0279977247049511,0.00729933260443483,-0.0198625839408014,0.0229997496793213,0.0158678592028604
"483",0.00421390104136141,0.0116727553355691,0.0507783609477591,0.0710717484673568,0.0897344685533396,-0.0114494539620306,-0.001245904190776,0.249382464343847,0.0912949634953457,0.00203923663984752,-0.0182644733243643,0.071611852437735,-0.0390246149174867,0.000344893687798326,0.0613305709714052,-0.00304050600410165,-0.00304050600410165,-0.0961990860742226,-0.00400901412207389,-0.00222781476443834,-4.60895074927967e-05,0.0013772437458398,-0.00399043370966625,-0.00108077639945803,0.0199901013827832,0.00681632355831636,-0.138965988838472,-0.00322680851567666,-0.0191171332962085,0.0122690881371939,0.00219745396630118,0.0012968283986887,-0.0170259396373205,0.027941807826749,0.00733211121989127,-0.0198362172870142,0.0229791286236246,0.0158700449109641
"484",0.00411832170998449,0.0116767560337985,0.0507815442386916,0.0711004941537069,0.0897243768612715,-0.0114488399269805,-0.00128598964899286,0.249322801416588,0.0912679428701958,0.00204343557761937,-0.0181912956119297,0.071590329668518,-0.039013633479447,0.000335626515920275,0.0613261088803734,-0.00302832734709633,-0.00302832734709633,-0.0961202603606005,-0.00398111163937415,-0.00224248878379061,0.000202808502976633,0.00137484581439551,-0.00398170746919781,-0.00107748794434555,0.0199840396809863,0.00679915214638035,-0.138854250792055,-0.00328134135040362,-0.0190714747784303,0.012332754133691,0.00223066750128488,0.00130214531598396,-0.0170371441098455,0.0278857182724815,0.0073652855568328,-0.0198103050790911,0.0229577729802275,0.0158711523937293
